,x4_Av,x13_2fmCon,x4_Gd,BsmtFullBath,FullBath,Fireplaces,OpenPorchSF,LotArea,x9_1.5Fin,isNew,LotFrontage_median,x9_2Story,x5_Grav,x13_Twnhs,x10_PConc,WoodDeckSF,hasGarage,x3_GdWo,firstFlrSF,x7_Inside,x4_No,TotRmsAbvGrd,x10_BrkTil,x7_CulDSac,x12_Y,YearRemodAdd,GarageArea,x6_FuseF,x3_MnPrv,x6_SBrkr,HalfBath
768,1.0,0.0,0.0,1,2,1.0,112.0,10635.0,0.0,True,48.0,0.0,0.0,0.0,1.0,0.0,True,0.0,1668.0,0.0,0.0,8.0,0.0,0.0,1.0,7,502.0,0.0,0.0,1.0,0
769,0.0,0.0,0.0,0,2,1.0,15.0,8520.0,1.0,False,60.0,0.0,0.0,0.0,0.0,88.0,True,1.0,1664.0,1.0,1.0,8.2,1.0,0.0,0.0,57,216.0,0.0,0.0,1.0,0
771,0.0,0.0,0.0,1,2,1.0,0.0,8755.0,0.0,False,70.0,1.0,0.0,0.0,1.0,0.0,True,0.0,1022.0,0.0,1.0,8.0,0.0,0.0,1.0,10,390.0,0.0,0.0,1.0,1
772,0.0,0.0,0.0,0,2,1.0,112.0,12384.0,0.0,False,70.0,1.0,0.0,0.0,0.0,0.0,True,0.0,1142.0,0.0,1.0,7.0,0.0,1.0,1.0,31,550.0,0.0,0.0,1.0,1
773,1.0,0.0,0.0,1,2,1.0,22.0,9590.0,0.0,True,73.0,0.0,0.0,0.0,1.0,160.0,True,0.0,1146.0,0.0,0.0,6.0,0.0,0.0,1.0,4,438.0,0.0,0.0,1.0,0
774,0.0,0.0,0.0,0,1,0.0,112.0,6292.0,0.0,False,52.0,0.0,0.0,0.0,0.0,0.0,True,0.0,790.0,1.0,0.0,4.0,1.0,0.0,0.0,58,160.0,0.0,0.0,1.0,0
775,0.0,0.0,0.0,0,2,1.0,0.0,2280.0,0.0,False,29.599999999999998,1.0,0.0,1.0,0.0,87.0,True,0.0,855.0,0.0,1.0,7.0,0.0,0.0,1.0,33,440.0,0.0,0.0,1.0,1
776,1.0,0.0,0.0,1,2,0.0,0.0,7314.0,0.0,True,64.0,0.0,0.0,0.0,1.0,132.0,True,0.0,1232.0,1.0,0.0,6.0,0.0,0.0,1.0,2,632.0,0.0,0.0,1.0,0
777,0.0,0.0,0.0,1,1,0.0,30.0,13923.6,1.0,False,85.0,0.0,0.0,0.0,0.0,40.0,True,0.0,796.0,1.0,1.0,5.0,0.0,0.0,1.0,14,480.0,0.0,1.0,1.0,1
778,1.0,0.0,0.0,1,1,0.0,0.0,12328.0,0.0,False,70.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1034.0,1.0,0.0,6.0,0.0,0.0,1.0,34,728.05,0.0,0.0,1.0,0
779,0.0,0.0,0.0,1,1,1.0,0.0,9360.0,0.0,False,78.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1381.0,1.0,1.0,5.0,0.0,0.0,1.0,4,676.0,0.0,0.0,1.0,1
780,0.0,0.0,0.0,1,1,1.0,0.0,6000.0,1.0,False,50.0,0.0,0.0,0.0,0.0,0.0,True,0.0,884.0,0.0,1.0,5.0,1.0,0.0,1.0,12,216.0,0.0,0.0,1.0,0
782,0.0,0.0,0.0,1,2,1.0,72.0,9317.0,0.0,False,75.0,1.0,0.0,0.0,1.0,234.0,True,0.0,1006.0,1.0,1.0,7.0,0.0,0.0,1.0,16,425.0,0.0,0.0,1.0,1
783,1.0,0.0,0.0,0,2,1.0,16.0,3922.0,0.0,True,53.0,0.0,0.0,0.0,1.0,144.0,True,0.0,1258.0,1.0,0.0,6.0,0.0,0.0,1.0,0,648.0,0.0,0.0,1.0,0
784,0.0,0.0,0.0,0,2,0.0,0.0,8430.0,0.0,False,60.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1040.0,1.0,1.0,5.0,0.0,0.0,1.0,31,0.0,0.0,0.0,1.0,0
785,0.0,0.0,0.0,1,1,0.0,0.0,6970.0,0.0,False,85.0,0.0,0.0,0.0,0.0,168.0,True,0.0,1120.0,0.0,1.0,5.0,0.0,0.0,1.0,46,544.0,0.0,0.0,1.0,1
786,0.0,0.0,0.0,1,1,0.0,0.0,7175.0,0.0,False,50.0,0.0,0.0,0.0,0.0,273.6,True,0.0,752.0,1.0,1.0,4.0,0.0,0.0,1.0,26,264.0,0.0,1.0,1.0,0
787,0.0,0.0,0.0,0,1,1.0,0.0,13053.0,1.0,False,64.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1053.0,1.0,1.0,8.0,1.0,0.0,1.0,8,370.0,0.0,0.0,1.0,1
788,0.0,0.0,0.0,1,2,1.0,48.0,12224.0,0.0,False,70.0,1.0,0.0,0.0,1.0,24.0,True,0.0,1022.0,0.0,1.0,7.0,0.0,0.0,1.0,9,390.0,0.0,0.0,1.0,1
789,0.0,0.0,0.0,0,2,1.0,50.0,6292.0,1.0,False,52.0,0.0,0.0,0.0,0.0,0.0,True,0.0,877.0,1.0,1.0,6.0,1.0,0.0,1.0,59,216.0,0.0,0.0,1.0,0
790,0.0,0.0,0.0,0,1,1.0,0.0,10011.0,0.0,False,72.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1236.0,1.0,1.0,6.0,0.0,0.0,1.0,10,447.0,0.0,1.0,1.0,0
792,0.0,0.0,0.0,1,2,0.0,45.0,13923.6,0.0,False,90.4,0.0,0.0,0.0,0.0,108.0,True,0.0,1621.0,0.0,0.0,8.0,0.0,0.0,1.0,8,440.0,0.0,0.0,1.0,0
793,0.0,0.0,0.0,1,1,1.0,42.0,11250.0,0.0,False,70.0,0.0,0.0,0.0,0.0,198.0,True,0.0,1208.0,1.0,1.0,6.0,0.0,0.0,1.0,29,546.0,0.0,0.0,1.0,1
794,0.0,0.0,0.0,0,2,0.0,0.0,10171.0,0.0,True,70.0,0.0,0.0,0.0,1.0,0.0,True,0.0,1535.0,1.0,1.0,7.0,0.0,0.0,1.0,6,532.0,0.0,0.0,1.0,0
795,1.0,0.0,0.0,0,2,0.0,30.0,8899.0,0.0,True,73.0,0.0,0.0,0.0,1.0,100.0,True,0.0,1340.0,1.0,0.0,6.0,0.0,0.0,1.0,0,396.0,0.0,0.0,1.0,0
796,0.0,0.0,0.0,1,1,0.0,0.0,6130.0,0.0,False,50.0,0.0,0.0,0.0,0.0,0.0,False,0.0,784.0,1.0,1.0,5.0,1.0,0.0,1.0,58,0.0,0.0,0.0,1.0,0
798,0.0,0.0,0.0,0,1,0.0,0.0,6000.0,1.0,False,50.0,0.0,0.0,0.0,0.0,0.0,True,0.0,757.0,1.0,1.0,6.0,1.0,0.0,1.0,59,240.0,0.0,0.0,1.0,0
799,1.0,0.0,0.0,0,2,0.0,0.0,13923.6,0.0,False,70.0,0.0,0.0,0.0,1.0,180.0,True,0.0,1126.0,0.0,0.0,6.0,0.0,0.0,1.0,31,540.0,0.0,0.0,1.0,0
800,0.0,0.0,0.0,0,1,0.0,0.0,6060.0,1.0,False,50.0,0.0,0.0,0.0,1.0,0.0,True,0.0,772.0,1.0,1.0,4.0,0.0,0.0,1.0,57,264.0,0.0,1.0,1.0,0
801,0.0,0.0,0.0,0,2,1.0,0.0,2308.0,0.0,False,29.599999999999998,1.0,0.0,0.0,0.0,260.0,True,0.0,855.0,1.0,1.0,6.0,0.0,0.0,1.0,35,440.0,0.0,0.0,1.0,1
802,0.0,0.0,0.0,1,1,0.0,0.0,8176.0,0.0,False,70.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1056.0,1.0,1.0,6.0,0.0,0.0,1.0,15,308.0,0.0,0.0,1.0,0
803,0.0,0.0,0.0,1,1,0.0,0.0,7332.0,0.0,False,60.0,0.0,0.0,0.0,0.0,168.0,True,0.0,864.0,1.0,1.0,4.0,0.0,0.0,1.0,47,288.0,0.0,0.0,1.0,0
804,0.0,0.0,0.0,1,2,0.0,61.0,8450.0,0.0,True,65.0,1.0,0.0,0.0,1.0,0.0,True,0.0,856.0,1.0,1.0,8.0,0.0,0.0,1.0,5,548.0,0.0,0.0,1.0,1
805,0.0,0.0,0.0,0,1,1.0,58.0,11000.0,0.0,False,70.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1154.0,0.0,0.0,6.0,0.0,1.0,1.0,43,480.0,0.0,1.0,1.0,1
806,0.0,0.0,0.0,0,2,0.0,70.0,11645.0,0.0,True,89.0,1.0,0.0,0.0,1.0,0.0,True,0.0,860.0,0.0,1.0,7.0,0.0,0.0,1.0,2,565.0,0.0,0.0,1.0,1
807,0.0,0.0,0.0,0,2,0.0,112.0,8944.0,0.0,False,65.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1584.0,1.0,1.0,8.0,0.0,0.0,1.0,42,728.05,0.0,0.0,1.0,0
808,0.0,0.0,0.0,0,2,1.0,69.0,9120.0,0.0,False,76.0,1.0,0.0,0.0,0.0,0.0,True,0.0,943.0,1.0,1.0,8.0,0.0,0.0,1.0,34,540.0,0.0,0.0,1.0,1
809,0.0,0.0,0.0,1,2,1.0,75.0,7415.0,0.0,True,62.0,1.0,0.0,0.0,1.0,100.0,True,0.0,864.0,1.0,1.0,8.0,0.0,0.0,1.0,4,398.0,0.0,0.0,1.0,1
810,0.0,0.0,1.0,1,1,1.0,0.0,10628.0,0.0,False,85.0,0.0,0.0,0.0,0.0,0.0,True,1.0,1277.0,1.0,0.0,5.0,0.0,0.0,1.0,37,526.0,0.0,0.0,1.0,0
812,0.0,0.0,0.0,0,2,1.0,16.0,9650.0,0.0,False,80.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1334.0,1.0,1.0,6.0,0.0,0.0,1.0,32,630.0,0.0,0.0,1.0,0
813,0.0,0.0,0.0,0,1,0.0,0.0,8978.0,0.0,False,70.0,0.0,0.0,0.0,1.0,147.0,True,0.0,948.0,0.0,1.0,6.0,0.0,0.0,1.0,39,300.0,0.0,0.0,1.0,0
816,0.0,0.0,0.0,0,1,0.0,0.0,7560.0,0.0,False,70.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1339.0,1.0,1.0,6.0,0.0,0.0,1.0,44,294.0,0.0,1.0,1.0,0
817,0.0,0.0,0.0,0,1,0.0,0.0,10004.0,0.0,False,90.4,0.0,0.0,0.0,0.0,0.0,True,0.0,1516.0,1.0,1.0,6.0,0.0,0.0,1.0,45,472.0,0.0,0.0,1.0,1
818,0.0,0.0,0.0,0,2,0.0,45.0,8125.0,0.0,True,65.0,1.0,0.0,0.0,1.0,0.0,True,0.0,756.0,1.0,1.0,6.0,0.0,0.0,1.0,0,615.0,0.0,0.0,1.0,1
820,1.0,0.0,0.0,0,1,0.0,0.0,6930.0,0.0,False,90.4,0.0,0.0,0.0,0.0,168.0,True,0.0,1352.0,1.0,0.0,6.0,0.0,0.0,1.0,48,288.0,1.0,0.0,0.0,0
821,0.0,1.0,0.0,0,2,0.0,0.0,4456.0,0.0,False,33.0,1.0,0.0,0.0,0.0,0.0,False,0.0,736.0,1.0,1.0,8.0,1.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0
822,0.0,0.0,0.0,1,1,1.0,20.0,10197.0,0.0,False,80.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1362.0,1.0,1.0,6.0,0.0,0.0,1.0,47,504.0,0.0,0.0,1.0,1
823,0.0,0.0,1.0,1,1,1.0,0.0,4426.0,0.0,True,70.0,0.0,0.0,0.0,1.0,149.0,True,0.0,848.0,1.0,0.0,3.0,0.0,0.0,1.0,4,420.0,0.0,0.0,1.0,0
824,0.0,0.0,0.0,0,1,0.0,0.0,5925.0,1.0,False,50.0,0.0,1.0,0.0,0.0,0.0,False,1.0,600.0,1.0,1.0,6.0,1.0,0.0,0.0,59,0.0,0.0,0.0,1.0,0
825,0.0,0.0,0.0,1,2,0.0,27.0,2448.0,0.0,True,36.0,1.0,0.0,1.0,1.0,0.0,True,0.0,764.0,1.0,1.0,6.0,0.0,0.0,1.0,4,474.0,0.0,0.0,1.0,1
826,0.0,0.0,0.0,0,1,0.0,0.0,1869.0,0.0,False,29.599999999999998,1.0,0.0,1.0,0.0,0.0,True,0.0,483.0,1.0,1.0,5.0,0.0,0.0,1.0,38,280.0,0.0,0.0,1.0,1
827,0.0,0.0,0.0,0,2,1.0,16.0,6171.0,1.0,False,51.0,0.0,0.0,0.0,0.0,147.0,True,0.0,1160.0,1.0,1.0,7.0,1.0,0.0,1.0,19,216.0,0.0,1.0,1.0,1
828,0.0,0.0,0.0,0,2,1.0,0.0,11214.0,0.0,False,70.0,1.0,0.0,0.0,1.0,89.0,True,0.0,956.0,0.0,1.0,8.2,0.0,0.0,1.0,7,431.0,0.0,0.0,1.0,1
829,0.0,0.0,0.0,0,2,1.0,0.0,12546.0,0.0,False,70.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1440.0,0.0,1.0,7.0,0.0,0.0,1.0,26,467.0,0.0,0.0,1.0,0
830,0.0,0.0,1.0,1,2,1.6,111.0,13860.0,0.0,False,75.0,0.0,0.0,0.0,0.0,269.0,True,0.0,1692.3000000000002,1.0,0.0,8.2,0.0,0.0,1.0,14,538.0,0.0,1.0,1.0,1
831,0.0,0.0,0.0,1,1,0.0,0.0,7700.0,0.0,False,70.0,0.0,0.0,0.0,0.0,96.0,True,0.0,882.0,0.0,1.0,5.0,0.0,0.0,1.0,35,461.0,0.0,1.0,1.0,0
832,0.0,0.0,0.0,0,2,1.0,0.0,12090.0,0.0,False,78.0,0.0,0.0,0.0,0.0,273.6,True,0.0,1422.0,1.0,1.0,7.0,0.0,0.0,1.0,27,576.0,0.0,0.0,1.0,0
833,1.0,0.0,0.0,1,2,0.0,24.0,11645.0,0.0,True,78.0,0.0,0.0,0.0,1.0,160.0,True,0.0,1692.3000000000002,1.0,0.0,7.0,0.0,0.0,1.0,1,660.0,0.0,0.0,1.0,0
834,1.0,0.0,0.0,1,2,0.0,74.0,9135.0,0.0,True,70.0,0.0,0.0,0.0,1.0,192.0,True,0.0,1536.0,1.0,0.0,7.0,0.0,0.0,1.0,5,532.0,0.0,0.0,1.0,0
835,0.0,0.0,0.0,0,1,0.0,112.0,8410.0,1.0,False,58.0,0.0,0.0,0.0,1.0,0.0,False,0.0,658.0,0.0,1.0,8.0,0.0,0.0,1.0,10,0.0,0.0,0.0,1.0,0
836,0.0,0.0,0.0,1,2,0.0,112.0,8125.0,0.0,True,70.0,0.0,0.0,0.0,1.0,0.0,True,0.0,1654.0,1.0,1.0,6.0,0.0,0.0,1.0,4,728.05,0.0,0.0,1.0,0
837,0.0,0.0,0.0,0,1,0.0,0.0,5500.0,0.0,False,55.0,0.0,0.0,0.0,0.0,0.0,False,0.0,882.0,1.0,1.0,4.0,0.0,0.0,1.0,51,0.0,0.0,1.0,1.0,0
838,0.0,0.0,0.0,0,2,1.0,0.0,11717.0,0.0,False,70.0,0.0,0.0,0.0,0.0,273.6,True,0.0,1442.0,1.0,1.0,6.0,0.0,0.0,1.0,39,615.0,0.0,0.0,1.0,0
839,0.0,0.0,0.0,1,2,0.0,63.0,8158.0,0.0,True,65.0,1.0,0.0,0.0,1.0,0.0,True,0.0,884.0,1.0,1.0,8.0,0.0,0.0,1.0,5,543.0,0.0,0.0,1.0,1
840,0.0,0.0,0.0,0,1,1.0,38.0,10552.0,0.0,False,70.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1692.3000000000002,1.0,1.0,6.0,0.0,0.0,1.0,51,447.0,0.0,0.0,1.0,1
841,0.0,0.0,0.0,0,1,0.0,0.0,11340.0,0.0,False,84.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1200.0,0.0,1.0,7.0,1.0,0.0,1.0,56,312.0,0.0,0.0,0.0,0
842,0.0,0.0,0.0,0,1,0.0,0.0,7677.0,0.0,False,57.0,0.0,0.0,0.0,0.0,0.0,True,0.0,773.0,1.0,1.0,4.0,0.0,0.0,1.0,55,240.0,0.0,0.0,1.0,0
843,0.0,0.0,0.0,0,1,0.0,0.0,6000.0,0.0,False,50.0,0.0,0.0,0.0,0.0,0.0,True,0.0,789.0,1.0,1.0,5.0,0.0,0.0,1.0,58,250.0,0.0,0.0,1.0,0
844,0.0,0.0,0.0,1,2,0.0,26.0,11249.0,0.0,False,90.4,0.0,0.0,0.0,1.0,0.0,True,0.0,1200.0,1.0,1.0,6.0,0.0,0.0,1.0,12,521.0,0.0,0.0,1.0,0
846,0.0,0.0,0.0,0,1,1.0,0.0,6380.0,0.0,False,58.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1048.0,1.0,1.0,5.0,1.0,0.0,1.0,56,280.0,0.0,0.0,0.0,0
848,0.0,0.0,0.0,1,1,0.0,0.0,9098.0,0.0,False,58.0,0.0,0.0,0.0,0.0,0.0,False,0.0,605.0,1.0,0.0,5.0,1.0,0.0,1.0,5,0.0,0.0,0.0,1.0,0
849,1.0,0.0,0.0,0,2,1.0,112.0,11075.0,0.0,False,70.0,1.0,0.0,0.0,0.0,273.6,True,0.0,1168.0,1.0,0.0,7.0,0.0,0.0,1.0,39,530.0,0.0,1.0,1.0,1
851,1.0,0.0,0.0,1,1,1.0,0.0,11512.0,0.0,False,90.4,0.0,0.0,0.0,0.0,0.0,True,0.0,1357.0,0.0,0.0,5.0,0.0,0.0,1.0,2,312.0,0.0,0.0,1.0,0
852,0.0,0.0,0.0,1,2,1.0,108.0,8640.0,0.0,True,72.0,1.0,0.0,0.0,1.0,168.0,True,0.0,932.0,1.0,1.0,7.0,0.0,0.0,1.0,0,644.0,0.0,0.0,1.0,1
853,0.0,0.0,0.0,0,1,1.6,0.0,10592.0,0.0,False,55.0,1.0,0.0,0.0,1.0,96.0,True,0.0,900.0,1.0,1.0,7.0,0.0,0.0,1.0,11,180.0,0.0,0.0,1.0,1
854,0.0,0.0,0.0,1,2,0.0,112.0,7500.0,0.0,True,62.0,0.0,0.0,0.0,1.0,0.0,True,0.0,1221.0,1.0,1.0,6.0,0.0,0.0,1.0,4,400.0,0.0,0.0,1.0,0
855,0.0,0.0,0.0,0,1,0.0,0.0,7340.0,0.0,False,70.0,0.0,0.0,0.0,0.0,0.0,True,0.0,858.0,1.0,1.0,4.0,0.0,0.0,1.0,36,684.0,0.0,0.0,1.0,0
856,0.0,0.0,0.0,0,2,1.6,0.0,11075.0,0.0,False,85.0,1.0,0.0,0.0,0.0,273.6,True,0.0,1092.0,1.0,0.0,8.2,0.0,0.0,1.0,39,576.0,0.0,0.0,1.0,1
857,0.0,0.0,0.0,1,2,1.0,66.0,9200.0,0.0,False,80.0,1.0,0.0,0.0,1.0,0.0,True,0.0,1470.0,1.0,1.0,8.0,0.0,0.0,1.0,10,696.0,0.0,0.0,1.0,1
859,0.0,0.0,0.0,1,1,1.0,112.0,13923.6,0.0,True,49.0,0.0,0.0,0.0,1.0,192.0,True,0.0,1692.3000000000002,0.0,0.0,8.0,0.0,1.0,1.0,0,728.05,0.0,0.0,1.0,1
860,0.0,0.0,0.0,0,1,1.6,0.0,8400.0,1.0,False,60.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1192.0,1.0,1.0,6.0,0.0,0.0,1.0,6,240.0,0.0,0.0,1.0,0
861,0.0,0.0,0.0,0,1,0.0,0.0,6000.0,0.0,False,50.0,0.0,0.0,0.0,0.0,0.0,True,0.0,616.0,1.0,1.0,4.0,0.0,0.0,1.0,56,205.0,0.0,0.0,1.0,0
862,0.0,0.0,0.0,0,2,0.0,45.0,9000.0,0.0,False,60.0,1.0,0.0,0.0,0.0,32.0,False,0.0,896.0,0.0,1.0,8.0,0.0,0.0,1.0,35,0.0,0.0,0.0,1.0,2
863,0.0,0.0,0.0,0,2,0.0,24.0,3230.0,0.0,False,34.0,1.0,0.0,0.0,1.0,0.0,True,0.0,742.0,1.0,1.0,6.0,0.0,0.0,1.0,10,440.0,0.0,0.0,1.0,1
864,0.0,0.0,0.0,0,1,0.0,0.0,7064.0,0.0,False,71.0,0.0,0.0,0.0,0.0,192.0,True,0.0,980.0,1.0,1.0,6.0,0.0,0.0,1.0,32,484.0,0.0,0.0,1.0,0
865,0.0,0.0,1.0,0,2,0.0,0.0,12640.0,0.0,False,55.0,0.0,0.0,0.0,0.0,40.0,True,0.0,1692.3000000000002,1.0,0.0,8.0,0.0,0.0,1.0,30,574.0,0.0,0.0,1.0,0
866,1.0,0.0,0.0,1,1,0.0,54.0,6820.0,0.0,False,70.0,0.0,0.0,0.0,1.0,0.0,True,0.0,1502.0,0.0,0.0,4.0,0.0,0.0,1.0,25,528.0,0.0,0.0,1.0,1
867,0.0,0.0,0.0,0,2,0.0,0.0,2016.0,0.0,False,29.599999999999998,1.0,0.0,0.0,0.0,0.0,True,0.0,630.0,1.0,1.0,6.0,0.0,0.0,1.0,37,440.0,0.0,0.0,1.0,1
868,0.0,0.0,0.0,0,2,1.0,0.0,10208.0,0.0,False,79.0,1.0,0.0,0.0,1.0,220.0,True,0.0,1277.0,1.0,1.0,7.0,0.0,0.0,1.0,12,728.05,0.0,0.0,1.0,1
869,0.0,0.0,0.0,1,1,0.0,0.0,8212.0,0.0,False,45.0,0.0,0.0,0.0,0.0,0.0,True,0.0,864.0,1.0,1.0,5.0,1.0,0.0,0.0,60,200.0,1.0,0.0,0.0,0
870,0.0,0.0,1.0,1,2,1.6,32.0,9819.0,0.0,False,70.0,0.0,0.0,0.0,1.0,264.0,True,0.0,1567.0,1.0,0.0,5.0,0.0,0.0,1.0,32,714.0,0.0,0.0,1.0,0
871,1.0,0.0,0.0,1,1,1.0,0.0,8163.0,0.0,False,70.0,0.0,0.0,0.0,0.0,86.0,True,0.0,1144.0,1.0,0.0,6.0,0.0,0.0,1.0,47,728.05,0.0,0.0,1.0,0
872,0.0,0.0,0.0,1,2,1.0,111.0,13923.6,0.0,False,70.0,1.0,0.0,0.0,1.0,273.6,True,0.0,790.0,0.0,0.0,6.0,0.0,0.0,1.0,30,566.0,0.0,0.0,1.0,1
873,0.0,0.0,0.0,0,1,1.6,112.0,13923.6,0.0,False,90.4,0.0,0.0,0.0,0.0,0.0,True,0.0,1466.0,1.0,1.0,6.0,0.0,0.0,1.0,47,528.0,0.0,0.0,1.0,1
874,0.0,0.0,1.0,1,1,1.6,112.0,13923.6,0.0,False,70.0,0.0,0.0,0.0,0.0,224.0,True,0.0,1663.0,0.0,0.0,6.0,0.0,1.0,1.0,14,529.0,0.0,0.0,1.0,0
875,0.0,0.0,0.0,0,1,0.0,112.0,9405.0,0.0,False,50.0,0.0,0.0,0.0,0.0,0.0,False,0.0,698.0,1.0,1.0,4.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0
876,0.0,0.0,0.0,1,1,0.0,50.0,8235.0,0.0,False,49.0,0.0,0.0,0.0,0.0,140.0,True,0.0,825.0,1.0,1.0,4.0,0.0,0.0,1.0,13,720.0,0.0,1.0,1.0,0
877,0.0,0.0,0.0,1,2,0.0,0.0,10800.0,1.0,False,60.0,0.0,0.0,0.0,1.0,0.0,True,0.0,966.0,1.0,1.0,7.0,0.0,0.0,1.0,60,416.0,0.0,0.0,1.0,0
878,0.0,0.0,0.0,0,2,1.0,36.0,10839.0,0.0,False,90.4,1.0,0.0,0.0,1.0,0.0,True,0.0,926.0,0.0,1.0,7.0,0.0,0.0,1.0,10,470.0,0.0,0.0,1.0,1
879,0.0,0.0,0.0,1,1,0.0,112.0,8405.0,1.0,False,50.0,0.0,0.0,0.0,0.0,0.0,True,0.0,961.0,1.0,1.0,7.0,1.0,0.0,1.0,58,384.0,0.0,1.0,1.0,0
880,0.0,0.0,0.0,1,1,1.0,0.0,12493.0,0.0,False,70.0,0.0,0.0,0.0,1.0,273.6,True,1.0,1100.0,1.0,1.0,6.0,0.0,0.0,1.0,48,312.0,0.0,0.0,1.0,0
881,0.0,0.0,0.0,0,2,0.0,60.0,5105.0,0.0,True,70.0,1.0,0.0,0.0,1.0,0.0,True,0.0,551.0,0.0,1.0,4.0,0.0,0.0,1.0,3,480.0,0.0,0.0,1.0,1
882,0.0,0.0,0.0,1,1,0.0,0.0,7388.0,0.0,False,75.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1327.0,0.0,1.0,7.0,0.0,0.0,1.0,5,624.0,0.0,0.0,1.0,0
883,1.0,0.0,0.0,0,2,0.0,36.0,10400.0,0.0,False,80.0,1.0,0.0,0.0,1.0,198.0,True,0.0,866.0,0.0,0.0,6.0,0.0,0.0,1.0,11,546.0,0.0,0.0,1.0,1
884,1.0,0.0,0.0,0,2,1.0,20.0,11175.0,0.0,True,90.4,0.0,0.0,0.0,1.0,0.0,True,0.0,1316.0,0.0,0.0,6.0,0.0,0.0,1.0,0,440.0,0.0,0.0,1.0,0
885,1.0,0.0,0.0,1,2,1.0,112.0,4403.0,0.0,True,70.0,0.0,0.0,0.0,1.0,0.0,True,0.0,1478.0,1.0,0.0,7.0,0.0,0.0,1.0,1,484.0,0.0,0.0,1.0,1
886,0.0,0.0,0.0,0,1,0.0,0.0,11344.0,1.0,False,78.0,0.0,0.0,0.0,0.0,0.0,True,1.0,874.0,1.0,1.0,7.0,0.0,0.0,1.0,49,315.0,0.0,0.0,0.0,1
887,0.0,0.0,0.0,1,2,1.0,112.0,13923.6,0.0,False,70.0,1.0,0.0,0.0,0.0,0.0,True,0.0,1468.0,0.0,1.0,8.2,0.0,0.0,1.0,12,539.0,0.0,0.0,1.0,1
888,0.0,0.0,0.0,0,2,0.0,0.0,7264.0,1.0,False,55.0,0.0,0.0,0.0,0.0,74.0,True,0.0,952.0,1.0,1.0,5.0,1.0,0.0,0.0,2,672.0,0.0,0.0,1.0,1
889,0.0,1.0,0.0,0,2,1.0,0.0,7200.0,0.0,False,60.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1260.0,0.0,0.0,8.2,1.0,0.0,0.0,9,506.0,0.0,0.0,1.0,0
890,0.0,0.0,0.0,0,1,0.0,74.0,3696.0,0.0,False,70.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1088.0,1.0,1.0,5.0,0.0,0.0,1.0,21,461.0,0.0,0.0,1.0,1
891,0.0,0.0,0.0,1,1,0.0,24.0,8480.0,0.0,False,80.0,0.0,0.0,0.0,0.0,0.0,True,0.0,970.0,0.0,1.0,5.0,0.0,0.0,1.0,44,624.0,0.0,0.0,1.0,0
892,1.0,0.0,0.0,1,2,1.0,36.0,13923.6,0.0,True,90.4,0.0,0.0,0.0,1.0,168.0,True,0.0,1530.0,1.0,0.0,7.0,0.0,0.0,1.0,4,430.0,0.0,0.0,1.0,0
893,0.0,0.0,0.0,1,1,0.0,0.0,8172.0,0.0,False,60.0,0.0,0.0,0.0,0.0,0.0,True,0.0,864.0,1.0,1.0,5.0,0.0,0.0,1.0,16,572.0,0.0,0.0,1.0,0
894,0.0,0.0,0.0,0,1,1.0,112.0,13923.6,0.0,False,70.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1344.0,0.0,1.0,7.0,0.0,1.0,1.0,51,525.0,0.0,0.0,0.0,0
895,0.0,0.0,0.0,1,2,1.0,112.0,11362.0,0.0,True,90.4,0.0,0.0,0.0,1.0,125.0,True,0.0,1692.3000000000002,1.0,0.0,7.0,0.0,0.0,1.0,4,728.05,0.0,0.0,1.0,0
896,0.0,0.0,0.0,1,2,1.0,38.0,6240.0,0.0,True,48.0,0.0,0.0,0.0,1.0,192.0,True,0.0,1324.0,1.0,1.0,6.0,0.0,0.0,1.0,3,550.0,0.0,0.0,1.0,0
897,0.0,0.0,0.0,0,2,0.0,60.0,12274.0,0.0,True,90.4,0.0,0.0,0.0,1.0,0.0,True,0.0,1428.0,0.0,1.0,6.0,0.0,0.0,1.0,0,554.0,0.0,0.0,1.0,0
